央视频道,#genre#
CCTV-2 财经,https://live.metshop.top/hbgd.php?id=cctv2hd_3000
CCTV-3 综艺,https://live.metshop.top/hbgd.php?id=cctv3hd_3000
CCTV-4 中文国际,https://live.metshop.top/hbgd.php?id=cctv4_1000
CCTV-5 体育,https://live.metshop.top/hbgd.php?id=cctv5hd_3000
CCTV-5+ 体育赛事,https://live.metshop.top/hbgd.php?id=cctv5jhd_3000
CCTV-6 电影,https://live.metshop.top/hbgd.php?id=cctv6hd_3000
CCTV-7 国防军事,https://live.metshop.top/hbgd.php?id=cctv7hd_3000
CCTV-8 电视剧,https://live.metshop.top/hbgd.php?id=cctv8hd_3000
CCTV-9 纪录,https://live.metshop.top/hbgd.php?id=cctv9hd_3000
CCTV-10 科教,https://live.metshop.top/hbgd.php?id=cctv10hd_3000
CCTV-11 戏曲,https://live.metshop.top/hbgd.php?id=cctv11_1000
CCTV-12 社会与法,https://live.metshop.top/hbgd.php?id=cctv12hd_3000
CCTV-13 新闻,https://live.metshop.top/hbgd.php?id=cctv13_1000
CCTV-14 少儿,https://live.metshop.top/hbgd.php?id=cctv17hd_3000
CCTV-15 音乐,https://live.metshop.top/hbgd.php?id=cctv14_1000
CCTV-16 奥林匹克,https://live.metshop.top/hbgd.php?id=cctv16hd_3000
CCTV-17 农业农村,https://live.metshop.top/hbgd.php?id=cctv14hd_3000


CCTV-1 综合,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226635/1.m3u8?
CCTV-2 财经,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226739/1.m3u8?
CCTV-3 综艺,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226720/1.m3u8
CCTV-4 中文国际,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226725/1.m3u8
CCTV-5 体育,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226731/1.m3u8
CCTV-5+ 体育赛事,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226711/1.m3u8
CCTV-6 电影,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226699/1.m3u8
CCTV-6 电影,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226721/1.m3u8
CCTV-8 电视剧,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226715/1.m3u8
CCTV-9 纪录,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226657/1.m3u8
CCTV-9 纪录,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226651/1.m3u8
CCTV-10 科教,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226708/1.m3u8
CCTV-11 戏曲,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8?
CCTV-12 社会与法,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226723/1.m3u8?
CCTV-12 社会与法,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226748/1.m3u8?
CCTV-13 新闻,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV-14 少儿,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226645/1.m3u8
CCTV-14 少儿,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226663/1.m3u8
CCTV-16 奥林匹克,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226825/1.m3u8?$8M1080
CCTV-17 农业农村,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226660/1.m3u8?
CCTV-17 农业农村,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226727/1.m3u8

CCTV-1 综合,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv1HD
CCTV-2 财经,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv2HD
CCTV-3 综艺,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv3HD
CCTV-4 中文国际,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv4HD
CCTV-5 体育,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv5HD
CCTV-5+ 体育赛事,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv5SportHD
CCTV-6 电影,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv6HD
CCTV-7 国防军事,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv7HD
CCTV-8 电视剧,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv8HD
CCTV-9 纪录,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv9HD
CCTV-10 科教,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv10HD
CCTV-11 戏曲,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv11HD
CCTV-12 社会与法,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv12HD
CCTV-13 新闻,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=CCTVNewsHD
CCTV-14 少儿,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctvseHD
CCTV-15 音乐,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv15HD
CCTV-16 奥林匹克,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv16HD
CCTV-17 农业农村,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=cctv17HD

CCTV-1 综合,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV-2 财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV-2 财经,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV-4 中文国际,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV-4 中文国际,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV-5 体育,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV-5 体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV-5+ 体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV-5+ 体育赛事,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV-7 国防军事,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV-8 电视剧,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV-8 电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV-9 纪录,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV-9 纪录,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV-10 科教,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV-10 科教,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV-13 新闻,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV-13 新闻,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV-14 少儿,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV-15 音乐,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV-15 音乐,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV-16 奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV-16 奥林匹克,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?   

CCTV-1 综合,http://223.95.111.98:5555/newlive/live/hls/1/live.m3u8
CCTV-2 财经,http://223.95.111.98:5555/newlive/live/hls/2/live.m3u8
CCTV-3 综艺,http://223.95.111.98:5555/newlive/live/hls/3/live.m3u8
CCTV-5 体育,http://223.95.111.98:5555/newlive/live/hls/5/live.m3u8
CCTV-6 电影,http://223.95.111.98:5555/newlive/live/hls/6/live.m3u8
CCTV-8 电视剧,http://223.95.111.98:5555/newlive/live/hls/8/live.m3u8
CCTV-9 纪录,http://223.95.111.98:5555/newlive/live/hls/9/live.m3u8
CCTV-12 社会与法,http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV13,http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV-13 新闻,http://223.95.111.98:5555/newlive/live/hls/14/live.m3u8





CCTV-1 综合,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv1HD
CCTV-2 财经,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv2HD
CCTV-3 综艺,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv3HD
CCTV-4 中文国际,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv4HD
CCTV-5 体育,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv5HD
CCTV-5+ 体育赛事,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv5SportHD
CCTV-6 电影,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv6HD
CCTV-7 国防军事,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv7HD
CCTV-8 电视剧,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv8HD
CCTV-9 纪录,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv9HD
CCTV-10 科教,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv10HD
CCTV-11 戏曲,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv11HD
CCTV-12 社会与法,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv12HD
CCTV-13 新闻,https://cntv.lat/tv/cctv.php?auth=231110&id=CCTVNewsHD
CCTV-14 少儿,https://cntv.lat/tv/cctv.php?auth=231110&id=cctvseHD
CCTV-15 音乐,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv15HD
CCTV-16 奥林匹克,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv16HD
CCTV-17 农业农村,https://cntv.lat/tv/cctv.php?auth=231110&id=cctv17HD

CCTV-1 综合,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv1hd8m/8000000
CCTV-2 财经,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv2hd8m/8000000
CCTV-3 综艺,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv38m/8000000
CCTV-4 中文国际,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv4hd8m/8000000
CCTV-5 体育,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv58m/8000000
CCTV-5+ 体育赛事,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv5phd8m/8000000
CCTV-6 电影,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv6hd8m/8000000
CCTV-7 国防军事,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv7hd8m/8000000
CCTV-8 电视剧,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv8hd8m/8000000
CCTV-9 纪录,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv9hd8m/8000000
CCTV-10 科教,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv10hd8m/8000000
CCTV-11 戏曲,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv11hd8m/8000000
CCTV-12 社会与法,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv12hd8m/8000000
CCTV-13 新闻,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv13xwhd8m/8000000
CCTV-14 少儿,http://rihou.cc:61/qiepian/bestv切片.php?id=cctvsehd8m/8000000
CCTV-15 音乐,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv15hd8m/8000000
CCTV-16 奥林匹克,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv16hd8m/8000000
CCTV-17 农业农村,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv17hd8m/8000000
CCTV-16 奥林匹克 4K,http://rihou.cc:61/qiepian/bestv切片.php?id=cctv16hd4k/15000000


CCTV-3 综艺,http://111.20.40.166/PLTV/88888893/224/3221226397/index.m3u8
CCTV-3 综艺,http://111.20.40.173/PLTV/88888893/224/3221226397/index.m3u8
CCTV-3 综艺,http://111.20.40.172/PLTV/88888893/224/3221226397/index.m3u8
CCTV-3 综艺,http://111.20.40.167/PLTV/88888893/224/3221226397/index.m3u8
CCTV-3 综艺,http://111.20.40.166/PLTV/88888893/224/3221226397/index.m3u8
CCTV-4 中文国际,http://111.20.40.173/PLTV/88888893/224/3221226191/index.m3u8
CCTV-4 中文国际,http://111.20.40.172/PLTV/88888893/224/3221226191/index.m3u8
CCTV-4 中文国际,http://111.20.40.164/PLTV/88888893/224/3221226191/index.m3u8
CCTV-4 中文国际,http://111.20.40.164:80/PLTV/88888893/224/3221226191/index.m3u8?icpid=88888893&from=1&popid=1&hms_devid=844,683&prioritypopid=1
CCTV-5 体育,http://111.20.40.173/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.168/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.167/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.166/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.165/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.164/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.163/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.162/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5 体育,http://111.20.40.160/PLTV/88888893/224/3221226395/index.m3u8
CCTV-6 电影,http://111.20.40.173/PLTV/88888893/224/3221226393/index.m3u8
CCTV-6 电影,http://111.20.40.172/PLTV/88888893/224/3221226393/index.m3u8
CCTV-6 电影,http://111.20.40.167/PLTV/88888893/224/3221226393/index.m3u8
CCTV-6 电影,http://111.20.40.166/PLTV/88888893/224/3221226393/index.m3u8
CCTV-8 电视剧,http://111.20.40.173/PLTV/88888893/224/3221226391/index.m3u8
CCTV-8 电视剧,http://111.20.40.172/PLTV/88888893/224/3221226391/index.m3u8
CCTV-8 电视剧,http://111.20.40.167/PLTV/88888893/224/3221226391/index.m3u8
CCTV-8 电视剧,http://111.20.40.166/PLTV/88888893/224/3221226391/index.m3u8
CCTV-16 奥林匹克,http://111.20.40.169/PLTV/88888893/224/3221226921/index.m3u8
CCTV-16 奥林匹克,http://111.20.40.168/PLTV/88888893/224/3221226921/index.m3u8
CCTV-16 奥林匹克,http://111.20.40.165/PLTV/88888893/224/3221226921/index.m3u8
CCTV-16 奥林匹克,http://111.20.40.164/PLTV/88888893/224/3221226921/index.m3u8
CCTV-16 奥林匹克,http://111.20.40.160/PLTV/88888893/224/3221226921/index.m3u8


CCTV-1 综合,https://node1.olelive.com:6443/live/CCTV1HD/hls.m3u8
CCTV-1 综合,http://60.255.120.30:89/live2/live2.m3u8
CCTV-2 财经,https://node1.olelive.com:6443/live/CCTV2HD/hls.m3u8
CCTV-2 财经,http://cfss.cc/api/ysp/cctv2.m3u8
CCTV-3 综艺,http://hms124nc1972679569.live.aikan.miguvideo.com/wh7f454c46tw2527029411_41260484/wd_r2/ocn/cctv3hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=223.150.248.38&timestamp=20220902072210&ContentId=265667206&timezone=UTC&mtv_session=36ab5975fbd743a08231254a1f9434a2&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=12cc47515a3c5f7a099951f84a9769e1
CCTV-4 中文国际,http://111.20.40.164:80/PLTV/88888893/224/3221226191/index.m3u8?icpid=88888893&from=1&popid=1&hms_devid=844,683&prioritypopid=1
CCTV-5 体育,https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8
CCTV-6 电影,http://cfss.cc/api/ysp/cctv6.m3u8
CCTV-13 新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV-13 新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV-13 新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mhd.m3u8?auth_key=1635962688-0-e013f973588e41599d7751a912170d78-fd33c55f8befe5c00fb32fee650348c0
CCTV-13 新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV-13 新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8


卫视频道,#genre#
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
BTV纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8



北京卫视,https://live.metshop.top/hbgd.php?id=bjwshd_3000
东方卫视,https://live.metshop.top/hbgd.php?id=dfwshd_3000
浙江卫视,https://live.metshop.top/hbgd.php?id=zjwshd_3000
江苏卫视,https://live.metshop.top/hbgd.php?id=jswshd_3000
湖南卫视,https://live.metshop.top/hbgd.php?id=hnwshd_3000
深圳卫视,https://live.metshop.top/hbgd.php?id=szwshd_3000
天津卫视,https://live.metshop.top/hbgd.php?id=tjwshd_3000
广东卫视,https://live.metshop.top/hbgd.php?id=gdwshd_3000
黑龙江卫视,https://live.metshop.top/hbgd.php?id=hljwshd_3000
安徽卫视,https://live.metshop.top/hbgd.php?id=ahwshd_3000
辽宁卫视,https://live.metshop.top/hbgd.php?id=lnwshd_3000
四川卫视,https://live.metshop.top/hbgd.php?id=scwshd_3000
重庆卫视,https://live.metshop.top/hbgd.php?id=cqwshd_3000
贵州卫视,https://live.metshop.top/hbgd.php?id=gzwshd_3000
江西卫视,https://live.metshop.top/hbgd.php?id=jxwshd_3000
东南卫视,https://live.metshop.top/hbgd.php?id=dnwshd_3000
湖北卫视,https://live.metshop.top/hbgd.php?id=hbwshd_3000
河南卫视,https://live.metshop.top/hbgd.php?id=henwshd_3000
山东卫视,https://live.metshop.top/hbgd.php?id=sdwdhd_3000
海南卫视,https://live.metshop.top/hbgd.php?id=hainwshd_3000
广西卫视,https://live.metshop.top/hbgd.php?id=gxwshd_3000
吉林卫视,https://live.metshop.top/hbgd.php?id=jlwshd_3000
陕西卫视,https://live.metshop.top/hbgd.php?id=shxws_1000
内蒙古卫视,https://live.metshop.top/hbgd.php?id=nmws_1000
西藏卫视,https://live.metshop.top/hbgd.php?id=xzws_1000
河北卫视,https://live.metshop.top/hbgd.php?id=hebws_1000
青海卫视,https://live.metshop.top/hbgd.php?id=qhws_1000
宁夏卫视,https://live.metshop.top/hbgd.php?id=nxws_1000
云南卫视,https://live.metshop.top/hbgd.php?id=ynws_1000
山西卫视,https://live.metshop.top/hbgd.php?id=sxws_1000
甘肃卫视,https://live.metshop.top/hbgd.php?id=gsws_1000
新疆卫视,https://live.metshop.top/hbgd.php?id=xjws_1000
兵团卫视,https://live.metshop.top/hbgd.php?id=btws_1000
湖北综合,https://live.metshop.top/hbgd.php?id=hbzhhd_3000
湖北经视,https://live.metshop.top/hbgd.php?id=hbjsjd_3000
湖北垄上,https://live.metshop.top/hbgd.php?id=hblshd_3000
湖北公共·新闻,https://live.metshop.top/hbgd.php?id=hbgghd_3000
湖北影视,https://live.metshop.top/hbgd.php?id=hbys_1000
湖北教育,https://live.metshop.top/hbgd.php?id=hbjy_1000
湖北生活,https://live.metshop.top/hbgd.php?id=hbsh_1000

湖南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hunanHD
重庆卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=chongqingHD
江苏卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jiangsuHD
北京卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=beijingHD
浙江卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=zhejiangHD
东方卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shanghaiHD
深圳卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shenzhenHD
辽宁卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=liaoningHD
天津卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=tianjinHD
贵州卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guizhouHD
四川卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=sichuanHD
云南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=yunnanSD
东南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=dongnanHD
黑龙江卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=heilongjiangHD
安徽卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=anhuiSD
河北卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hebeiSD
江西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jiangxiHD
湖北卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hubeiSD
海南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hainanSD
吉林卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jilinHD
广西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guangxiHD
广东卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guangdongHD
河南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=henanHD
